"code","post_code","tambon","amphur","province","reg_code","order","area"
"401014","40110",หินตั้ง,บ้านไผ่,ขอนแก่น,KKX,7,NE
"401015","40110",โนนสมบูรณ์,บ้านไผ่,ขอนแก่น,KKX,7,NE
"401016","40110",หนองน้ำใส,บ้านไผ่,ขอนแก่น,KKX,7,NE
"401017","40110",หัวหนอง,บ้านไผ่,ขอนแก่น,KKX,7,NE
"401018","40110",บ้านแฮด,บ้านไผ่,ขอนแก่น,KKX,7,NE
"401019","40110",โนนแดง,บ้านไผ่,ขอนแก่น,KKX,7,NE
"401020","40110",หนองปลาหมอ,บ้านไผ่,ขอนแก่น,KKX,7,NE
"401096","40110",สระแก้ว,บ้านไผ่,ขอนแก่น,KKX,7,NE
"401097","40110",ขามป้อม,บ้านไผ่,ขอนแก่น,KKX,7,NE
"401098","40110",วังม่วง,บ้านไผ่,ขอนแก่น,KKX,7,NE
"401099","40110",เปือยน้อย,บ้านไผ่,ขอนแก่น,KKX,7,NE
"401100","40340","",เปือยน้อย,ขอนแก่น,KKX,7,NE
"401101","40340",เปือยน้อย,เปือยน้อย,ขอนแก่น,KKX,7,NE
"401102","40340",วังม่วง,เปือยน้อย,ขอนแก่น,KKX,7,NE
"401103","40340",ขามป้อม,เปือยน้อย,ขอนแก่น,KKX,7,NE
"401104","40340",สระแก้ว,เปือยน้อย,ขอนแก่น,KKX,7,NE
"401200","40120","",พล,ขอนแก่น,KKX,7,NE
"401201","40120",เมืองพล,พล,ขอนแก่น,KKX,7,NE
"401203","40120",โจดหนองแก,พล,ขอนแก่น,KKX,7,NE
"401204","40120",เก่างิ้ว,พล,ขอนแก่น,KKX,7,NE
"401205","40120",หนองมะเขือ,พล,ขอนแก่น,KKX,7,NE
"401206","40120",หนองแวงโสกพระ,พล,ขอนแก่น,KKX,7,NE
"401207","40120",เพ็กใหญ่,พล,ขอนแก่น,KKX,7,NE
"401208","40120",โคกสง่า,พล,ขอนแก่น,KKX,7,NE
"401209","40120",หนองแวงนางเบ้า,พล,ขอนแก่น,KKX,7,NE
"401210","40120",ลอมคอม,พล,ขอนแก่น,KKX,7,NE
"401211","40120",โนนข่า,พล,ขอนแก่น,KKX,7,NE
"401212","40120",โสกนกเต็น,พล,ขอนแก่น,KKX,7,NE
"401213","40120",หัวทุ่ง,พล,ขอนแก่น,KKX,7,NE
"401290","40120",ทางขวาง,พล,ขอนแก่น,KKX,7,NE
"401291","40120",ท่าวัด,พล,ขอนแก่น,KKX,7,NE
"401292","40120",ท่านางแมว,พล,ขอนแก่น,KKX,7,NE
"401293","40120",แวงน้อย,พล,ขอนแก่น,KKX,7,NE
"401294","40120",ก้านเหลือง,พล,ขอนแก่น,KKX,7,NE
"401295","40120",ละหารนา,พล,ขอนแก่น,KKX,7,NE
"401296","40120",แวงใหญ่,พล,ขอนแก่น,KKX,7,NE
"401297","40120",โนนทอง,พล,ขอนแก่น,KKX,7,NE
"401298","40120",ใหม่นาเพียง,พล,ขอนแก่น,KKX,7,NE
"401299","40120",คอนฉิม,พล,ขอนแก่น,KKX,7,NE
"401300","40330","",แวงใหญ่,ขอนแก่น,KKX,7,NE
"401301","40330",คอนฉิม,แวงใหญ่,ขอนแก่น,KKX,7,NE
"401302","40330",ใหม่นาเพียง,แวงใหญ่,ขอนแก่น,KKX,7,NE
"401303","40330",โนนทอง,แวงใหญ่,ขอนแก่น,KKX,7,NE
"401304","40330",แวงใหญ่,แวงใหญ่,ขอนแก่น,KKX,7,NE
"401305","40330",โนนสะอาด,แวงใหญ่,ขอนแก่น,KKX,7,NE
"401400","40230","",แวงน้อย,ขอนแก่น,KKX,7,NE
"401401","40230",แวงน้อย,แวงน้อย,ขอนแก่น,KKX,7,NE
"401402","40230",ก้านเหลือง,แวงน้อย,ขอนแก่น,KKX,7,NE
"401403","40230",ท่านางแนว,แวงน้อย,ขอนแก่น,KKX,7,NE
"401404","40230",ละหานนา,แวงน้อย,ขอนแก่น,KKX,7,NE
"401405","40230",ท่าวัด,แวงน้อย,ขอนแก่น,KKX,7,NE
"401406","40230",ทางขวาง,แวงน้อย,ขอนแก่น,KKX,7,NE
"401500","40190","",หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401501","40190",หนองสองห้อง,หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401502","40190",คึมชาด,หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401503","40190",โนนธาตุ,หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401504","40190",ตะกั่วป่า,หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401505","40190",สำโรง,หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401506","40190",หนองเม็ก,หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401507","40190",ดอนดู่,หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401508","40190",ดงเค็ง,หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401509","40190",หันโจด,หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401510","40190",ดอนดั่ง,หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401511","40190",วังหิน,หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401512","40190",หนองไผ่ล้อม,หนองสองห้อง,ขอนแก่น,KKX,7,NE
"401600","40150","",ภูเวียง,ขอนแก่น,KKX,7,NE
"401601","40150",บ้านเรือ,ภูเวียง,ขอนแก่น,KKX,7,NE
"401602","40150",ในเมือง,ภูเวียง,ขอนแก่น,KKX,7,NE
"401603","40150",บ้านโคก,ภูเวียง,ขอนแก่น,KKX,7,NE
"401604","40150",หว้าทอง,ภูเวียง,ขอนแก่น,KKX,7,NE
"401605","40150",กุดขอนแก่น,ภูเวียง,ขอนแก่น,KKX,7,NE
"401606","40150",นาชุมแสง,ภูเวียง,ขอนแก่น,KKX,7,NE
"401607","40150",นาหว้า,ภูเวียง,ขอนแก่น,KKX,7,NE
"401608","40150",เขาน้อย,ภูเวียง,ขอนแก่น,KKX,7,NE
"401609","40150",กุดธาตุ,ภูเวียง,ขอนแก่น,KKX,7,NE
"401610","40150",หนองกุงธนสาร,ภูเวียง,ขอนแก่น,KKX,7,NE
"401611","40150",ขนวน,ภูเวียง,ขอนแก่น,KKX,7,NE
"401612","40150",หนองกุงเซิน,ภูเวียง,ขอนแก่น,KKX,7,NE
